Price;RegistrationYear;Power;Kilometer
3799;2003;163;150000
6499;2006;105;150000
5500;2006;116;100000
750;2002;0;150000
2900;2004;177;150000
1650;2001;54;150000
5499;1992;100;150000
700;1999;0;150000
780;1998;0;150000
11500;2003;306;150000
9500;2007;184;20000
2390;2003;116;150000
1800;2004;64;150000
15000;2017;163;100000
8000;2012;114;100000
780;1997;0;150000
6100;2006;80;30000
1000;2017;136;150000
5749;2003;177;150000
6900;2011;140;150000
11200;2006;218;150000
1290;1999;75;150000
1550;2004;118;150000
13900;2007;163;90000
3300;2003;184;150000
490;2003;109;150000
600;2002;0;150000
1600;2002;0;150000
0;1999;0;125000
120;1999;45;150000
800;1995;75;80000
13800;2005;272;90000
300;2001;102;150000
12999;2008;306;150000
1700;2003;101;150000
800;2017;0;125000
0;2005;130;150000
3600;2004;105;125000
9999;2003;231;150000
0;1985;109;150000
299;2000;101;150000
900;2016;116;150000
8600;2009;143;150000
700;1998;193;150000
2000;1990;211;150000
5555;1979;0;10000
1600;2002;75;100000
12300;2010;105;100000
6450;2004;116;150000
1600;1996;0;60000
7600;2006;150;125000
5800;2000;150;125000
3999;2003;131;150000
3899;2007;71;70000
2299;2001;130;150000
19999;2014;150;50000
0;2010;115;70000
950;2000;0;150000
200;2005;0;150000
2350;2000;120;150000
2700;2010;87;150000
2200;2003;101;150000
4990;2008;105;150000
4990;2005;64;125000
1200;1998;133;150000
900;1997;90;150000
14999;2003;174;150000
5200;2005;69;150000
1390;2017;0;150000
60;1994;0;150000
2650;2001;125;125000
16999;2007;232;150000
650;2000;135;150000
2750;2003;75;150000
4300;2004;0;125000
1700;2004;98;150000
1000;2001;136;150000
400;1997;0;150000
999;2000;75;150000
5600;2000;192;125000
799;2002;60;125000
5200;2005;150;100000
299;1995;112;125000
1900;2004;103;150000
1899;1995;150;150000
2500;2003;116;150000
10999;2005;231;150000
1100;2004;60;80000
1300;2002;141;150000
850;1999;54;150000
499;1995;125;150000
750;2017;100;150000
4500;2008;80;150000
3890;2018;106;125000
15500;2010;200;100000
1000;1999;90;125000
4500;2003;170;150000
5000;2009;0;100000
10500;2005;163;150000
3200;2006;0;150000
1200;1998;54;125000
3998;2002;179;150000
8599;2007;231;150000
4500;2017;116;150000
1200;2003;58;125000
700;2000;155;150000
1599;2000;50;150000
5100;2006;116;150000
6500;1990;98;150000
10900;2013;120;30000
1350;1999;116;150000
399;2003;0;150000
1900;2002;83;150000
2200;2000;115;150000
750;1990;0;150000
2999;1998;140;150000
5100;2006;140;150000
800;2000;125;150000
4477;2000;116;150000
3500;2002;85;150000
450;1997;60;150000
2500;1993;0;100000
475;2017;0;150000
3250;2003;101;150000
6400;2005;140;125000
699;1995;75;100000
3500;2001;129;125000
5350;2006;109;90000
9000;2011;90;70000
500;2000;75;150000
998;2001;60;150000
1900;1999;75;150000
1150;1999;110;125000
1649;1997;102;150000
15800;2000;102;150000
1900;1999;105;150000
1200;1994;102;150000
15490;2008;170;70000
6600;2016;232;150000
500;1990;0;5000
350;1998;75;150000
6470;2006;116;125000
900;1997;101;150000
2200;1998;150;150000
199;1990;99;150000
800;1999;110;150000
3599;2006;114;150000
3500;2002;170;150000
4300;2011;69;60000
375;1991;115;150000
12500;2009;150;125000
1150;2004;68;150000
1500;1999;0;150000
777;1994;122;150000
16500;2012;155;60000
1600;1998;193;150000
1900;2001;0;150000
2100;1991;90;150000
6490;2007;140;150000
16700;2006;306;125000
3600;1968;0;90000
4500;2010;150;125000
1;1990;0;150000
12799;2011;143;150000
999;1995;101;150000
380;1999;60;150000
550;1994;0;150000
150;1997;75;150000
3349;2017;129;150000
1500;2001;174;150000
300;1998;115;150000
860;2017;60;150000
5200;2002;170;150000
2950;2004;145;150000
6500;2017;105;150000
4500;2009;80;60000
1400;2016;150;20000
5500;2009;80;125000
1900;1996;114;150000
899;2003;82;125000
400;2000;0;150000
4000;2001;170;125000
4800;2005;140;150000
7900;2007;95;70000
8950;2008;232;150000
289;1999;0;150000
8000;2004;218;150000
920;2003;75;150000
5200;2008;120;125000
500;2000;60;150000
3600;1997;170;150000
1300;2017;75;150000
40;2014;0;5000
2900;2010;67;80000
14900;2010;160;50000
750;1998;54;150000
7999;2005;131;150000
1750;2016;0;150000
800;2003;107;150000
400;1998;193;150000
19000;2012;150;40000
2000;2004;0;125000
8900;2014;105;40000
1000;2003;97;150000
4850;2005;140;150000
18999;2010;240;125000
850;1997;0;150000
2950;2005;75;90000
1000;1988;0;150000
650;1996;170;150000
1499;2000;60;80000
2795;2005;102;125000
6300;2007;105;150000
1000;2000;82;150000
4600;1997;208;150000
7600;2010;143;150000
300;1994;0;150000
2399;2002;50;125000
2350;2001;90;150000
4600;2009;67;30000
7700;1990;116;90000
14399;2010;150;60000
7499;2004;140;150000
1200;1993;52;150000
2900;2001;125;150000
2250;2000;105;150000
13666;2009;239;150000
5900;2009;177;150000
2999;2006;69;125000
750;1996;50;150000
2500;1998;150;150000
500;2000;0;150000
2990;2002;45;100000
5999;2005;150;150000
5750;1998;102;150000
1700;2000;105;150000
5390;2000;163;150000
4200;2004;102;150000
400;1997;66;150000
500;2005;124;150000
4500;1985;0;30000
650;1998;60;150000
5850;2005;140;150000
1600;2004;60;150000
899;1996;90;150000
2700;1998;210;150000
1290;2018;101;150000
4890;2006;90;100000
6800;2007;82;90000
1400;1996;116;150000
6000;2006;102;60000
1000;2002;125;150000
8100;2011;86;60000
7500;2012;116;150000
1;1999;150;150000
6999;2003;143;150000
500;1998;102;150000
4800;2005;163;150000
2300;2000;82;100000
1550;2005;60;150000
870;1997;54;150000
1190;1997;90;150000
749;2000;0;150000
250;1998;90;150000
4444;2006;140;125000
5399;2005;90;125000
2100;2003;105;150000
75;1998;75;150000
3900;2004;90;125000
4200;2005;90;150000
1000;2001;145;150000
1500;2000;75;150000
2300;1997;150;150000
790;1997;60;150000
9990;2007;170;150000
1150;2002;131;150000
1400;2006;73;150000
1990;1998;101;150000
16999;1985;109;150000
1390;1998;122;150000
1600;2008;46;125000
1800;1995;193;150000
3700;2001;90;150000
650;1994;45;150000
500;1998;60;150000
5200;2009;0;100000
2399;2000;75;90000
1400;1996;109;150000
1500;1977;75;150000
300;2016;53;90000
5300;2004;116;100000
6000;2018;182;125000
1000;1994;100;150000
8700;2014;67;20000
4500;1999;150;125000
2200;2003;0;150000
1100;2003;69;150000
10999;2006;435;150000
6900;2007;116;60000
2000;1989;171;150000
7500;2005;218;150000
1300;2000;50;150000
599;1994;103;150000
1000;2002;64;150000
3200;2007;140;150000
2900;1998;79;150000
500;1999;1001;150000
3650;1999;80;125000
1200;1999;150;150000
1850;1997;170;150000
3000;1998;120;150000
4900;2006;170;150000
6000;2005;0;90000
4790;2010;69;150000
2499;2001;90;150000
4222;2002;131;150000
15000;2013;182;40000
3300;1990;78;150000
999;1997;90;150000
1400;1999;179;150000
379;1994;105;150000
1100;1998;170;150000
0;1999;90;150000
1950;2000;143;150000
4000;1998;235;150000
3000;2003;116;150000
2700;1997;224;150000
3499;1998;68;90000
4400;2003;143;150000
12200;2010;143;150000
950;1996;170;150000
1390;1996;116;150000
1400;1993;116;150000
1650;2000;101;150000
2500;2000;82;150000
2650;1999;136;150000
399;1994;64;150000
1200;2017;58;150000
4500;2001;143;150000
1580;2000;75;150000
1050;1999;110;150000
6150;2008;143;150000
850;1996;0;150000
0;2004;105;150000
15700;2010;170;100000
1200;2003;0;150000
2400;2002;101;150000
2500;1999;99;150000
1690;2003;60;150000
1450;1999;50;150000
1990;2000;150;150000
11990;2007;150;150000
2600;1998;115;150000
1000;2000;107;150000
14500;2011;0;150000
1450;2016;0;150000
14990;2009;163;150000
3899;2004;105;150000
1400;2017;0;150000
2333;2017;125;150000
2500;2002;0;70000
250;1999;0;150000
4290;2003;131;150000
4490;2003;116;150000
7590;2008;143;125000
2750;2007;0;125000
2850;2007;75;150000
7999;2005;258;150000
18000;2008;306;150000
700;1999;0;150000
4990;2003;150;150000
300;1995;0;150000
5900;2012;71;60000
300;1997;54;125000
4880;2007;83;150000
16450;2014;105;60000
1450;2002;75;125000
8795;2013;65;40000
12900;2005;367;150000
4900;2007;0;150000
5500;2007;170;150000
5100;2006;177;150000
19999;2010;310;125000
2750;2004;109;150000
4499;2014;0;40000
699;2016;125;150000
2000;2002;129;150000
11900;2007;334;150000
3999;2003;163;150000
6500;2006;105;150000
10290;2005;177;150000
1250;2017;60;5000
399;2001;84;150000
2900;2017;116;150000
4600;2006;101;150000
3500;2018;194;150000
2890;2003;128;150000
2900;1999;150;150000
12490;2008;239;150000
13099;2012;179;60000
7000;2004;272;150000
4850;2006;120;150000
14900;2011;122;70000
0;2011;140;30000
100;1999;67;150000
1800;2004;0;150000
4999;2006;150;150000
4490;2003;101;150000
2799;2003;75;150000
1400;2001;139;150000
3300;2002;147;150000
750;1995;101;150000
1900;2000;180;150000
150;1996;100;150000
500;2000;0;150000
3800;2004;105;150000
14390;2015;107;20000
5999;2000;197;150000
3450;2003;64;100000
0;2006;60;125000
4000;2000;150;150000
1099;1996;50;60000
2200;2007;0;150000
4300;2003;241;150000
200;1997;75;150000
6900;2006;179;150000
15099;2011;140;150000
1000;1999;0;150000
7000;2007;163;150000
2489;2002;145;125000
3000;2006;136;150000
4100;2000;125;125000
3499;1999;170;150000
999;1998;118;150000
2490;1998;165;150000
200;1997;0;150000
399;1995;53;150000
500;1996;0;150000
50;1994;45;100000
400;1996;45;150000
9000;2009;143;150000
2100;2001;58;150000
10500;2005;225;150000
900;1999;131;150000
4600;2003;163;125000
8799;2007;170;150000
3350;2004;125;150000
1190;2001;50;150000
12400;2011;140;60000
399;1997;75;150000
1700;2003;59;80000
2900;1995;150;150000
0;1985;0;5000
3000;2005;54;70000
6990;2018;86;70000
650;1996;0;150000
12500;2013;165;80000
4500;1994;88;150000
9800;2007;140;150000
1500;2003;58;125000
17700;2009;163;100000
700;1987;0;100000
4500;2001;0;80000
0;2015;0;5000
2999;2002;170;150000
2350;2001;116;150000
7999;2006;163;125000
1499;2001;90;150000
6000;2010;69;90000
4550;2004;140;150000
5500;2003;204;150000
3850;2006;113;150000
3299;2007;69;125000
9190;2009;110;150000
4990;2004;150;125000
2100;2001;90;150000
1250;2000;88;150000
11690;2009;109;50000
999;1994;122;150000
4500;2005;90;80000
2000;2016;140;150000
950;1999;50;150000
300;2017;0;5000
2999;2001;125;150000
4300;2005;80;30000
1049;1998;50;150000
150;1993;45;150000
500;1990;69;150000
2300;2005;110;150000
7200;2006;150;100000
5990;2004;218;150000
800;1997;127;150000
4199;2005;109;150000
1850;1996;92;150000
1984;1984;0;150000
16200;2011;184;80000
950;1998;125;150000
3300;1998;136;150000
14200;2011;170;125000
12490;2009;105;90000
3500;2017;0;150000
2450;2003;41;150000
1950;2000;0;30000
1890;2005;80;150000
2500;2018;75;150000
1450;2002;102;150000
5200;2005;140;150000
200;1998;0;150000
2000;1998;174;150000
8550;1976;118;125000
9850;2006;150;150000
6000;2011;68;70000
800;1998;0;150000
4900;1992;133;150000
1400;1996;90;150000
14999;2011;111;90000
12800;2008;170;150000
5555;2004;272;150000
5700;2004;231;150000
2800;2003;102;150000
2250;2004;101;150000
1850;2002;103;125000
10600;2007;174;80000
8499;2008;173;150000
2500;2003;110;150000
7500;1995;180;30000
5100;2005;101;150000
15500;2009;177;150000
1380;2002;58;150000
12999;2011;136;100000
1;1999;75;5000
1200;1994;0;150000
2950;2002;109;150000
1700;2002;116;150000
3850;2001;90;80000
6350;2010;75;150000
7400;2018;80;70000
19000;2012;200;50000
444;1998;75;150000
12500;2007;140;90000
2850;2007;65;70000
1250;1998;170;150000
390;1996;45;150000
1149;2002;50;150000
8900;2007;179;125000
1000;2006;0;100000
10500;2011;136;80000
5999;2005;0;80000
1500;2000;0;150000
2499;2017;0;150000
2400;2007;0;125000
13500;2018;102;150000
899;1997;75;70000
2950;2002;116;150000
1500;2002;75;150000
2400;2002;0;150000
7850;2006;163;150000
19000;2013;320;40000
2850;2000;101;100000
1800;1991;132;150000
6000;1978;218;150000
400;1995;60;150000
3200;2004;150;150000
6399;2002;163;125000
900;2016;0;150000
6600;2008;136;150000
2500;2006;90;150000
3600;2005;102;125000
2240;1991;107;125000
1600;2006;90;100000
4950;2005;140;150000
2300;2003;133;150000
850;2016;60;150000
14200;2014;125;20000
2000;2000;75;150000
6000;2017;193;150000
7999;2007;145;125000
500;1999;0;150000
7150;2017;143;150000
999;2003;0;150000
5600;2003;102;125000
16200;2008;231;150000
3500;2000;179;150000
1900;1997;86;100000
5395;2010;109;150000
2600;2001;120;150000
450;1995;0;125000
100;1998;0;150000
0;2007;116;70000
5800;2009;60;60000
1600;2016;60;125000
9300;2011;105;150000
4250;2007;105;125000
14900;1993;182;150000
8500;2014;0;10000
1800;2002;75;150000
749;1999;75;150000
14200;2006;218;125000
650;1997;0;90000
12900;1961;60;90000
599;1993;150;150000
1150;1994;101;150000
950;2017;60;150000
2000;1987;0;70000
8990;2007;140;125000
9500;2005;200;150000
1150;1998;75;125000
3550;2007;105;150000
800;1993;113;150000
4899;2006;125;125000
7500;2002;184;150000
8390;2004;116;90000
4300;2003;150;125000
1500;1997;127;150000
3650;2009;52;50000
1499;1998;120;150000
4290;2001;231;150000
800;2000;75;150000
1500;2003;0;150000
1650;2004;116;125000
9990;2012;109;125000
0;2000;0;100000
1200;1998;110;150000
0;1961;0;100000
15850;2007;286;125000
799;1996;75;150000
3800;2002;129;150000
4799;2002;75;150000
3100;1998;101;150000
8899;2011;105;20000
400;1999;60;150000
350;1998;0;150000
4700;2002;170;150000
320;2005;0;150000
1500;1995;90;150000
7999;2000;190;125000
2999;2001;114;70000
800;1996;58;150000
200;1998;0;150000
3200;2004;80;100000
650;1999;54;70000
490;2017;90;150000
1400;1989;107;150000
700;1998;54;5000
0;1988;88;150000
2900;2000;170;125000
1200;2016;0;150000
850;1999;150;150000
0;2001;68;150000
16890;2011;177;100000
2550;2004;116;150000
950;1991;90;150000
0;2003;175;150000
14800;2010;116;40000
650;1985;26;30000
1650;1996;122;150000
3950;2003;101;150000
1600;1991;75;80000
300;1997;60;150000
9000;2006;176;150000
3950;2006;122;125000
6500;2016;0;80000
1299;1999;60;125000
1111;2001;188;150000
1000;2017;55;20000
699;2000;54;150000
1250;1999;115;150000
15000;2010;122;70000
2499;1997;150;150000
11900;2012;102;40000
19999;2011;136;80000
6500;2007;95;100000
360;2016;0;150000
8700;2009;122;90000
500;1994;75;150000
1850;2000;116;150000
1100;1997;170;150000
1000;2003;133;150000
2777;1995;150;150000
2500;2003;116;150000
3300;2001;116;150000
850;1999;60;150000
0;2005;90;125000
12999;2009;299;150000
4150;1998;218;150000
7800;2002;170;150000
17000;2009;286;150000
300;1999;50;150000
250;2002;0;150000
2599;2004;60;80000
990;2003;121;150000
299;2000;0;125000
3889;1998;218;150000
650;1995;110;150000
1111;2016;131;150000
699;2001;0;150000
900;2001;97;150000
13990;2010;174;80000
2200;2000;144;150000
3250;1997;170;150000
1100;2000;54;150000
950;1999;66;150000
700;1997;101;150000
1299;1998;170;150000
2500;2003;0;150000
2650;2001;90;150000
4990;2005;140;150000
950;1996;0;80000
13900;2006;250;125000
1200;2002;67;20000
300;2001;60;150000
7499;2006;120;150000
18000;2010;245;60000
10500;2007;125;80000
750;2002;150;150000
2000;2002;101;150000
3500;2001;0;150000
999;1996;101;150000
650;1995;102;150000
17000;2012;140;125000
2000;2017;58;150000
2999;2002;0;150000
18490;2010;170;125000
4250;2004;102;150000
3000;2003;113;150000
795;1996;73;150000
9500;2010;101;20000
14299;2006;232;100000
4300;2006;140;150000
600;2000;75;150000
1600;2018;120;150000
450;2016;88;150000
2000;1988;75;90000
8900;1998;102;150000
6222;2002;166;80000
6650;2003;204;150000
750;2001;58;150000
420;1998;58;150000
2150;2002;90;150000
650;1995;90;150000
6800;2005;272;150000
3150;2002;64;90000
3999;2002;102;150000
16000;2014;150;20000
0;2015;0;5000
3999;2003;91;150000
1500;2002;101;125000
1150;1995;116;150000
10000;1980;26;40000
5600;2001;150;150000
250;1999;60;150000
890;1999;237;125000
10200;2009;140;150000
3500;1996;170;150000
4300;2003;82;100000
0;1999;0;150000
2350;1998;218;30000
200;1998;0;150000
1444;1999;101;150000
1;1997;101;150000
1500;2002;218;150000
800;2016;90;150000
1500;2000;75;150000
3900;2004;150;150000
2650;1996;170;150000
2950;2017;150;150000
1111;2001;50;150000
1250;1997;45;125000
2000;1989;136;150000
350;1999;55;150000
2000;2001;131;150000
1950;1999;75;150000
1490;2000;75;70000
5000;2007;140;150000
1699;1996;126;150000
2100;2003;69;150000
2490;2007;140;150000
16000;2013;140;40000
13500;2015;99;10000
3999;2001;143;150000
9000;2004;170;150000
8800;2013;68;50000
950;1994;140;150000
799;2003;95;150000
10999;2011;109;50000
1000;2001;125;150000
2790;2002;220;150000
13333;2006;163;125000
17990;2010;184;80000
270;1993;55;150000
400;2017;70;150000
1300;1999;101;150000
4000;2008;84;150000
3700;2006;120;150000
2400;1995;90;100000
1500;2005;75;125000
3500;2003;170;150000
7999;2010;105;150000
750;2002;125;5000
1450;1999;125;150000
7500;2007;117;150000
4999;2006;136;150000
1200;2002;150;150000
19800;2013;122;20000
800;2000;120;150000
14599;2010;170;125000
1000;2001;0;150000
2200;2005;0;150000
3200;2008;105;150000
6950;2006;105;100000
17250;2012;211;90000
2700;2006;80;150000
2400;1998;102;150000
6000;2007;120;150000
1000;2001;75;150000
5599;2009;69;80000
500;1997;45;150000
4600;2005;95;125000
500;2001;170;150000
11500;2008;161;100000
2450;2018;150;150000
4600;1995;150;150000
1499;2001;179;125000
10500;2011;86;50000
1950;1997;150;150000
4250;2008;105;150000
1750;2000;54;40000
18999;2010;140;60000
2300;2000;118;150000
6100;2006;150;125000
2500;1999;118;150000
1600;2003;95;150000
3499;2018;75;150000
1590;2001;60;150000
9990;2010;136;150000
2450;2005;88;150000
1500;2016;0;150000
8900;2006;116;80000
5200;2006;105;150000
